3946.6	.0002959
3946.5	.0002755
3946.4	.0002566
3946.3	.0002407
3946.1	.0002287
3946	.0002211
3945.9	.0002179
3945.8	.0002188
3945.7	.000223
3945.5	.0002293
3945.4	.0002359
3945.3	.0002416
3945.2	.0002452
3945.1	.0002465
3944.9	.0002457
3944.8	.0002442
3944.7	.0002433
3944.6	.0002438
3944.5	.000246
3944.3	.000249
3944.2	.0002515
3944.1	.0002517
3944	.000249
3943.9	.0002439
3943.7	.0002371
3943.6	.0002308
3943.5	.0002257
3943.4	.0002223
3943.3	.0002198
3943.1	.0002168
3943	.000212
3942.9	.0002053
3942.8	.0001977
3942.6	.0001909
3942.5	.0001868
3942.4	.0001862
3942.3	.0001879
3942.2	.00019
3942	.0001897
3941.9	.0001856
3941.8	.0001777
3941.7	.000168
3941.6	.0001602
3941.4	.0001578
3941.3	.0001631
3941.2	.0001766
3941.1	.0001967
3941	.0002204
3940.8	.0002441
3940.7	.0002643
3940.6	.0002785
3940.5	.0002856
3940.4	.0002852
3940.2	.0002781
3940.1	.0002657
3940	.0002506
3939.9	.0002354
3939.8	.0002226
3939.6	.0002134
3939.5	.000208
3939.4	.0002041
3939.3	.0001987
3939.2	.0001889
3939	.0001733
3938.9	.000153
3938.8	.0001312
3938.7	.0001126
3938.6	.0001015
3938.4	.0000995
3938.3	.0001056
3938.2	.0001162
3938.1	.0001266
3937.9	.000133
3937.8	.0001339
3937.7	.0001308
3937.6	.0001277
3937.5	.000129
3937.3	.0001382
3937.2	.0001565
3937.1	.0001827
3937	.0002133
3936.9	.0002438
3936.7	.0002696
3936.6	.0002865
3936.5	.000292
3936.4	.0002845
3936.3	.0002647
3936.1	.0002355
3936	.0002011
3935.9	.0001677
3935.8	.000141
3935.7	.0001259
3935.5	.000124
3935.4	.0001338
3935.3	.0001507
3935.2	.000169
3935.1	.0001835
3934.9	.0001914
3934.8	.0001928
3934.7	.0001905
3934.6	.0001878
3934.5	.0001874
3934.3	.0001899
3934.2	.0001934
3934.1	.000195
3934	.000192
3933.8	.0001834
3933.7	.0001711
3933.6	.0001582
3933.5	.0001488
3933.4	.0001459
3933.2	.0001504
3933.1	.0001608
3933	.0001742
3932.9	.0001866
3932.8	.0001944
3932.6	.000196
3932.5	.0001914
3932.4	.000182
3932.3	.0001711
3932.2	.0001622
3932	.0001585
3931.9	.000162
3931.8	.0001729
3931.7	.0001896
3931.6	.0002083
3931.4	.0002242
3931.3	.0002329
3931.2	.0002315
3931.1	.0002196
3931	.0001998
3930.8	.0001764
3930.7	.0001544
3930.6	.0001373
3930.5	.0001268
3930.4	.0001221
3930.2	.0001209
3930.1	.0001211
3930	.0001212
3929.9	.0001222
3929.8	.0001261
3929.6	.000135
3929.5	.0001502
3929.4	.0001707
3929.3	.0001933
3929.1	.0002134
3929	.0002263
3928.9	.000229
3928.8	.0002204
3928.7	.0002028
3928.5	.0001801
3928.4	.0001573
3928.3	.000139
3928.2	.0001287
3928.1	.0001283
3927.9	.0001372
3927.8	.000153
3927.7	.0001727
3927.6	.0001918
3927.5	.0002065
3927.3	.0002135
3927.2	.0002112
3927.1	.0001991
3927	.0001784
3926.9	.0001515
3926.7	.0001216
3926.6	.0000919
3926.5	.0000655
3926.4	.0000443
3926.3	.0000301
3926.1	.0000232
3926	.0000232
3925.9	.0000288
3925.8	.0000383
3925.7	.0000496
3925.5	.0000615
3925.4	.0000735
3925.3	.0000863
3925.2	.0001009
3925.1	.0001183
3924.9	.0001383
3924.8	.0001587
3924.7	.000176
3924.6	.0001858
3924.4	.0001841
3924.3	.0001693
3924.2	.0001427
3924.1	.0001086
3924	.0000728
3923.8	.0000423
3923.7	.0000221
3923.6	.0000151
3923.5	.0000219
3923.4	.0000406
3923.2	.0000685
3923.1	.0001027
3923	.00014
3922.9	.0001779
3922.8	.0002135
3922.6	.0002444
3922.5	.000268
3922.4	.0002824
3922.3	.000287
3922.2	.0002827
3922	.0002716
3921.9	.0002571
3921.8	.0002419
3921.7	.0002282
3921.6	.0002165
3921.4	.000206
3921.3	.000195
3921.2	.000182
3921.1	.0001658
3921	.0001466
3920.8	.0001253
3920.7	.0001042
3920.6	.0000853
3920.5	.0000709
3920.4	.0000627
3920.2	.0000613
3920.1	.000066
3920	.0000752
3919.9	.0000866
3919.7	.0000977
3919.6	.0001063
3919.5	.0001119
3919.4	.0001146
3919.3	.0001162
3919.1	.0001179
3919	.0001205
3918.9	.0001235
3918.8	.0001252
3918.7	.0001227
3918.5	.0001142
3918.4	.0000983
3918.3	.0000762
3918.2	.0000502
3918.1	.0000241
3917.9	9.64E-07
3917.8	-.0000164
3917.7	-.0000276
3917.6	-.0000325
3917.5	-.0000317
3917.3	-.0000261
3917.2	-.0000159
3917.1	-1.13E-06
3917	.000018
3916.9	.0000412
3916.7	.000067
3916.6	.0000932
3916.5	.0001182
3916.4	.0001402
3916.3	.0001583
3916.1	.000172
3916	.0001809
3915.9	.0001846
3915.8	.0001821
3915.6	.0001731
3915.5	.0001569
3915.4	.0001346
3915.3	.0001079
3915.2	.0000797
3915	.0000527
3914.9	.0000296
3914.8	.0000116
3914.7	-9.80E-07
3914.6	-8.87E-06
3914.4	-.0000126
3914.3	-.0000131
3914.2	-.0000108
3914.1	-5.78E-06
3914	1.37E-06
3913.8	9.66E-06
3913.7	.0000178
3913.6	.0000248
3913.5	.0000298
3913.4	.0000332
3913.2	.0000362
3913.1	.0000399
3913	.0000453
3912.9	.0000518
3912.8	.0000582
3912.6	.0000626
3912.5	.0000637
3912.4	.000061
3912.3	.0000556
3912.2	.0000493
3912	.0000439
3911.9	.0000402
3911.8	.0000375
3911.7	.0000342
3911.6	.0000281
3911.4	.0000181
3911.3	5.30E-06
3911.2	-8.30E-06
3911.1	-.0000185
3910.9	-.0000223
3910.8	-.0000179
3910.7	-6.18E-06
3910.6	9.99E-06
3910.5	.0000266
3910.3	.0000406
3910.2	.00005
3910.1	.0000557
3910	.0000598
3909.9	.0000651
3909.7	.0000727
3909.6	.0000824
3909.5	.0000918
3909.4	.0000977
3909.3	.0000969
3909.1	.0000884
3909	.0000727
3908.9	.0000527
3908.8	.0000319
3908.7	.0000141
3908.5	1.10E-06
3908.4	-6.26E-06
3908.3	-8.81E-06
3908.2	-7.46E-06
3908.1	-3.13E-06
3907.9	4.18E-06
3907.8	.0000148
3907.7	.0000299
3907.6	.0000493
3907.5	.0000725
3907.3	.0000971
3907.2	.0001207
3907.1	.0001402
3907	.000153
3906.9	.0001581
3906.7	.0001556
3906.6	.0001469
3906.5	.0001346
3906.4	.0001209
3906.2	.0001082
3906.1	.0000977
3906	.0000896
3905.9	.0000827
3905.8	.0000751
3905.6	.0000645
3905.5	.0000492
3905.4	.0000281
3905.3	2.30E-06
3905.2	-.0000264
3905	-.0000549
3904.9	-.0000811
3904.8	-.0001027
3904.7	-.0001189
3904.6	-.0001301
3904.4	-.0001367
3904.3	-.0001393
3904.2	-.0001372
3904.1	-.0001287
3904	-.000112
3903.8	-.0000859
3903.7	-.0000508
3903.6	-9.74E-06
3903.5	.0000326
3903.4	.0000706
3903.2	.0000986
3903.1	.0001134
3903	.0001135
3902.9	.0001004
3902.8	.0000768
3902.6	.0000465
3902.5	.0000126
3902.4	-.0000215
3902.3	-.0000538
3902.1	-.0000819
3902	-.0001031
3901.9	-.0001147
3901.8	-.0001143
3901.7	-.0001009
3901.5	-.0000756
3901.4	-.0000412
3901.3	-2.79E-06
3901.2	.0000347
3901.1	.0000668
3900.9	.0000907
3900.8	.0001051
3900.7	.0001104
3900.6	.0001072
3900.5	.0000964
3900.3	.000078
3900.2	.0000517
3900.1	.0000175
3900	-.0000235
3899.9	-.0000695
3899.7	-.0001169
3899.6	-.0001613
3899.5	-.0001982
3899.4	-.0002244
3899.3	-.0002375
3899.1	-.0002375
3899	-.0002257
3898.9	-.0002053
3898.8	-.0001792
3898.7	-.0001514
3898.5	-.0001247
3898.4	-.0001017
3898.3	-.0000838
3898.2	-.0000716
3898.1	-.0000649
3897.9	-.0000629
3897.8	-.0000643
3897.7	-.000068
3897.6	-.0000722
3897.4	-.000076
3897.3	-.0000775
3897.2	-.0000751
3897.1	-.0000676
3897	-.0000543
3896.8	-.000036
3896.7	-.0000152
3896.6	4.18E-06
3896.5	.0000176
3896.4	.0000213
3896.2	.0000133
3896.1	-4.72E-06
3896	-.0000288
3895.9	-.0000522
3895.8	-.0000681
3895.6	-.0000711
3895.5	-.0000589
3895.4	-.0000329
3895.3	2.06E-06
3895.2	.0000399
3895	.000074
3894.9	.0001001
3894.8	.0001156
3894.7	.0001209
3894.6	.0001182
3894.4	.0001101
3894.3	.0000993
3894.2	.0000879
3894.1	.000077
3894	.0000674
3893.8	.0000594
3893.7	.000053
3893.6	.0000482
3893.5	.0000441
3893.4	.0000397
3893.2	.0000336
3893.1	.0000249
3893	.0000131
3892.9	-6.01E-07
3892.7	-.0000153
3892.6	-.0000291
3892.5	-.0000409
3892.4	-.0000512
3892.3	-.0000614
3892.1	-.0000741
3892	-.0000914
3891.9	-.0001144
3891.8	-.0001415
3891.7	-.0001687
3891.5	-.0001899
3891.4	-.0001995
3891.3	-.000193
3891.2	-.0001699
3891.1	-.0001332
3890.9	-.0000895
3890.8	-.0000466
3890.7	-.0000118
3890.6	.0000111
3890.5	.0000215
3890.3	.0000225
3890.2	.0000187
3890.1	.0000148
3890	.0000139
3889.9	.0000165
3889.7	.000021
3889.6	.0000245
3889.5	.0000247
3889.4	.0000208
3889.3	.0000136
3889.1	5.73E-06
3889	-5.67E-07
3888.9	-3.63E-06
3888.8	-3.44E-06
3888.7	-1.41E-06
3888.5	4.81E-07
3888.4	9.55E-07
3888.3	-5.17E-07
3888.2	-2.93E-06
3888	-4.85E-06
3887.9	-4.41E-06
3887.8	-1.44E-06
3887.7	3.43E-06
3887.6	8.16E-06
3887.4	.000011
3887.3	.0000106
3887.2	6.72E-06
3887.1	0
3887	-8.34E-06
3886.8	-.000018
3886.7	-.0000295
3886.6	-.0000449
3886.5	-.000066
3886.4	-.0000945
3886.2	-.0001295
3886.1	-.0001681
3886	-.0002046
3885.9	-.0002324
3885.8	-.0002452
3885.6	-.0002387
3885.5	-.000212
3885.4	-.0001684
3885.3	-.0001138
3885.2	-.0000563
3885	-3.72E-06
3884.9	.0000379
3884.8	.0000651
3884.7	.0000766
3884.6	.0000744
3884.4	.0000615
3884.3	.0000417
3884.2	.0000183
3884.1	-6.21E-06
3883.9	-.0000304
3883.8	-.0000535
3883.7	-.0000746
3883.6	-.0000927
3883.5	-.0001062
3883.3	-.0001135
3883.2	-.0001138
3883.1	-.0001069
3883	-.0000943
3882.9	-.0000781
3882.7	-.0000611
3882.6	-.0000449
3882.5	-.0000306
3882.4	-.0000179
3882.3	-6.07E-06
3882.1	5.50E-06
3882	.0000161
3881.9	.0000246
3881.8	.0000292
3881.7	.0000282
3881.5	.0000209
3881.4	8.23E-06
3881.3	-8.11E-06
3881.2	-.0000259
3881.1	-.0000442
3880.9	-.0000623
3880.8	-.000081
3880.7	-.0001005
3880.6	-.0001201
3880.5	-.0001377
3880.3	-.0001498
3880.2	-.0001524
3880.1	-.0001432
3880	-.0001223
3879.9	-.0000931
3879.7	-.0000603
3879.6	-.0000296
3879.5	-4.79E-06
3879.4	.0000122
3879.2	.0000223
3879.1	.000028
3879	.0000319
3878.9	.0000362
3878.8	.0000417
3878.6	.0000482
3878.5	.0000557
3878.4	.0000642
3878.3	.0000739
3878.2	.0000845
3878	.000095
3877.9	.0001026
3877.8	.0001043
3877.7	.000097
3877.6	.0000796
3877.4	.000054
3877.3	.0000246
3877.2	-2.29E-06
3877.1	-.0000215
3877	-.0000301
3876.8	-.0000276
3876.7	-.0000174
3876.6	-3.93E-06
3876.5	9.32E-06
3876.4	.0000206
3876.2	.0000306
3876.1	.0000411
3876	.0000539
3875.9	.0000697
3875.8	.0000869
3875.6	.0001026
3875.5	.0001134
3875.4	.0001168
3875.3	.0001118
3875.2	.0000995
3875	.0000814
3874.9	.0000594
3874.8	.000035
3874.7	9.63E-06
3874.5	-.0000154
3874.4	-.0000381
3874.3	-.0000558
3874.2	-.0000656
3874.1	-.000066
3873.9	-.0000565
3873.8	-.0000391
3873.7	-.0000172
3873.6	5.44E-06
3873.5	.0000261
3873.3	.0000433
3873.2	.0000575
3873.1	.0000696
3873	.0000816
3872.9	.0000937
3872.7	.0001062
3872.6	.000118
3872.5	.0001281
3872.4	.0001348
3872.3	.0001372
3872.1	.0001335
3872	.0001225
