# Output from icenk version 1.01 on Tue Oct  6 12:29:24 2020
# 
# Amorphous CH3OH at 10K, n=1.314, h=1.02 microns, measured on a KBr substrate
# 
# Spectrum file          "example1-spectrum.txt"
# Substrate n and k from "kbr-nk.txt"
# Sample thickness       1.020 microns
# Sample visible index   1.314 at a wavelength of 670.0 nm
# Input parameters from  "icenk-inputfile.txt"
# 
# If this code is used in your research, please cite Gerakines, P.A., and Hudson, R. L. 2020. A Modified Algorithm and Open-source Computational Package for the Determination of Infrared Optical Constants Relevant to Astrophysics. ApJ, 901, 52.
# 
# For the original Python code, calculation details, and general information
# from our group - please visit http://science.gsfc.nasa.gov/691/cosmicice
# 
# Wavnum [cm-1]    Abs(Calculated)           n                  k       
# -------------    ---------------    ---------------    ---------------
# 
3.151100000e+03    4.389811801e-02    1.333875293e+00    2.516181734e-02
3.151200000e+03    4.394511673e-02    1.333869415e+00    2.518859306e-02
3.151300000e+03    4.397061581e-02    1.333863131e+00    2.520284958e-02
3.151400000e+03    4.399611549e-02    1.333873448e+00    2.521679147e-02
3.151500000e+03    4.404811476e-02    1.333885130e+00    2.524614374e-02
3.151600000e+03    4.410411363e-02    1.333888124e+00    2.527798835e-02
3.151700000e+03    4.416111243e-02    1.333889444e+00    2.531044502e-02
3.151800000e+03    4.421911086e-02    1.333881132e+00    2.534366387e-02
3.151900000e+03    4.424860972e-02    1.333870906e+00    2.536031679e-02
3.152000000e+03    4.427810929e-02    1.333879917e+00    2.537660567e-02
3.152100000e+03    4.433510831e-02    1.333887281e+00    2.540894104e-02
3.152200000e+03    4.438910707e-02    1.333886149e+00    2.543968740e-02
3.152300000e+03    4.444310583e-02    1.333885187e+00    2.547042856e-02
3.152400000e+03    4.449610433e-02    1.333876360e+00    2.550073358e-02
3.152500000e+03    4.452310329e-02    1.333867559e+00    2.551589535e-02
3.152600000e+03    4.455010297e-02    1.333878402e+00    2.553068611e-02
3.152700000e+03    4.460710214e-02    1.333890169e+00    2.556292761e-02
3.152800000e+03    4.466710096e-02    1.333893608e+00    2.559707077e-02
3.152900000e+03    4.473209963e-02    1.333895383e+00    2.563415438e-02
3.153000000e+03    4.479809784e-02    1.333885079e+00    2.567204510e-02
3.153100000e+03    4.483209652e-02    1.333872162e+00    2.569135126e-02
3.153200000e+03    4.486609601e-02    1.333881191e+00    2.571024347e-02
3.153300000e+03    4.493309479e-02    1.333887118e+00    2.574840499e-02
3.153400000e+03    4.499809324e-02    1.333882768e+00    2.578559291e-02
3.153500000e+03    4.506109140e-02    1.333869787e+00    2.582177621e-02
3.153600000e+03    4.509159007e-02    1.333854584e+00    2.583907965e-02
3.153700000e+03    4.512208953e-02    1.333861407e+00    2.585596832e-02
3.153800000e+03    4.518208844e-02    1.333867403e+00    2.589004314e-02
3.153900000e+03    4.524208704e-02    1.333864962e+00    2.592427416e-02
3.154000000e+03    4.530408560e-02    1.333862208e+00    2.595967295e-02
3.154100000e+03    4.536808374e-02    1.333848995e+00    2.599642963e-02
3.154200000e+03    4.540158236e-02    1.333833806e+00    2.601546950e-02
3.154300000e+03    4.543508173e-02    1.333839579e+00    2.603411507e-02
3.154400000e+03    4.550208049e-02    1.333844929e+00    2.607226363e-02
3.154500000e+03    4.557107873e-02    1.333837177e+00    2.611181915e-02
3.154600000e+03    4.563707692e-02    1.333826208e+00    2.614968648e-02
3.154700000e+03    4.569907476e-02    1.333803647e+00    2.618544065e-02
3.154800000e+03    4.572707320e-02    1.333780814e+00    2.620141295e-02
3.154900000e+03    4.575507231e-02    1.333776531e+00    2.621703685e-02
3.155000000e+03    4.580307099e-02    1.333770256e+00    2.624433421e-02
3.155100000e+03    4.584506955e-02    1.333757877e+00    2.626825290e-02
3.155200000e+03    4.588206827e-02    1.333747237e+00    2.628922834e-02
3.155300000e+03    4.591706695e-02    1.333734556e+00    2.630907695e-02
3.155400000e+03    4.593556599e-02    1.333723807e+00    2.631928864e-02
3.155500000e+03    4.595406555e-02    1.333727554e+00    2.632922867e-02
3.155600000e+03    4.599406485e-02    1.333734304e+00    2.635161950e-02
3.155700000e+03    4.603906384e-02    1.333735403e+00    2.637702317e-02
3.155800000e+03    4.608706278e-02    1.333736405e+00    2.640417217e-02
3.155900000e+03    4.613906133e-02    1.333728719e+00    2.643380841e-02
3.156000000e+03    4.616506028e-02    1.333718869e+00    2.644835968e-02
3.156100000e+03    4.619105987e-02    1.333727201e+00    2.646257060e-02
3.156200000e+03    4.624305900e-02    1.333735441e+00    2.649190486e-02
3.156300000e+03    4.629605784e-02    1.333736347e+00    2.652195574e-02
3.156400000e+03    4.635105664e-02    1.333736913e+00    2.655317423e-02
3.156500000e+03    4.640805509e-02    1.333728878e+00    2.658571422e-02
3.156600000e+03    4.643855396e-02    1.333719102e+00    2.660287324e-02
3.156700000e+03    4.646905354e-02    1.333729489e+00    2.661965539e-02
3.156800000e+03    4.653305253e-02    1.333739743e+00    2.665591994e-02
3.156900000e+03    4.659905105e-02    1.333738146e+00    2.669356597e-02
3.157000000e+03    4.666504948e-02    1.333734175e+00    2.673125375e-02
3.157100000e+03    4.672904754e-02    1.333718659e+00    2.676799102e-02
3.157200000e+03    4.676054615e-02    1.333702361e+00    2.678584346e-02
3.157300000e+03    4.679204549e-02    1.333706275e+00    2.680331863e-02
3.157400000e+03    4.685104430e-02    1.333709365e+00    2.683679669e-02
3.157500000e+03    4.690904282e-02    1.333703741e+00    2.686985326e-02
3.157600000e+03    4.696604134e-02    1.333697533e+00    2.690233716e-02
3.157700000e+03    4.702303957e-02    1.333683319e+00    2.693496767e-02
3.157800000e+03    4.705203825e-02    1.333667644e+00    2.695134595e-02
3.157900000e+03    4.708103766e-02    1.333672442e+00    2.696734279e-02
3.158000000e+03    4.713903649e-02    1.333675405e+00    2.700023015e-02
3.158100000e+03    4.719703505e-02    1.333670954e+00    2.703325307e-02
3.158200000e+03    4.725603330e-02    1.333658244e+00    2.706700836e-02
3.158300000e+03    4.728503199e-02    1.333642915e+00    2.708337299e-02
3.158400000e+03    4.731403142e-02    1.333648366e+00    2.709935098e-02
3.158500000e+03    4.737203030e-02    1.333652768e+00    2.713220210e-02
3.158600000e+03    4.742902888e-02    1.333648255e+00    2.716463530e-02
3.158700000e+03    4.748602745e-02    1.333643551e+00    2.719706989e-02
3.158800000e+03    4.754302570e-02    1.333629996e+00    2.722966640e-02
3.158900000e+03    4.757152445e-02    1.333616020e+00    2.724570663e-02
3.159000000e+03    4.760002393e-02    1.333622582e+00    2.726136529e-02
3.159100000e+03    4.766002289e-02    1.333630182e+00    2.729530786e-02
3.159200000e+03    4.772302144e-02    1.333628101e+00    2.733117075e-02
3.159300000e+03    4.779001988e-02    1.333624935e+00    2.736937553e-02
3.159400000e+03    4.785901782e-02    1.333608411e+00    2.740898703e-02
3.159500000e+03    4.789351628e-02    1.333589359e+00    2.742859795e-02
3.159600000e+03    4.792801551e-02    1.333591835e+00    2.744780937e-02
3.159700000e+03    4.799501406e-02    1.333591729e+00    2.748594872e-02
3.159800000e+03    4.805701225e-02    1.333578776e+00    2.752141833e-02
3.159900000e+03    4.811301053e-02    1.333565542e+00    2.755340516e-02
3.160000000e+03    4.816400865e-02    1.333544992e+00    2.758262046e-02
3.160100000e+03    4.818850731e-02    1.333526646e+00    2.759639948e-02
3.160200000e+03    4.821300660e-02    1.333525750e+00    2.760985528e-02
3.160300000e+03    4.826100553e-02    1.333526786e+00    2.763692453e-02
3.160400000e+03    4.831100419e-02    1.333521073e+00    2.766527828e-02
3.160500000e+03    4.836300284e-02    1.333515962e+00    2.769478071e-02
3.160600000e+03    4.841800110e-02    1.333501436e+00    2.772619726e-02
3.160700000e+03    4.844499979e-02    1.333485204e+00    2.774138146e-02
3.160800000e+03    4.847199914e-02    1.333487316e+00    2.775622633e-02
3.160900000e+03    4.852399800e-02    1.333488352e+00    2.778560853e-02
3.161000000e+03    4.857299665e-02    1.333481865e+00    2.781338537e-02
3.161100000e+03    4.862099535e-02    1.333476465e+00    2.784055965e-02
3.161200000e+03    4.866899385e-02    1.333465087e+00    2.786784225e-02
3.161300000e+03    4.869449276e-02    1.333454097e+00    2.788205103e-02
3.161400000e+03    4.871999232e-02    1.333461524e+00    2.789591971e-02
3.161500000e+03    4.877599141e-02    1.333470978e+00    2.792745929e-02
3.161600000e+03    4.883699006e-02    1.333470571e+00    2.796208142e-02
3.161700000e+03    4.889998860e-02    1.333468239e+00    2.799789790e-02
3.161800000e+03    4.896398673e-02    1.333454563e+00    2.803450128e-02
3.161900000e+03    4.899548536e-02    1.333438742e+00    2.805227382e-02
3.162000000e+03    4.902698476e-02    1.333444766e+00    2.806964356e-02
3.162100000e+03    4.908898355e-02    1.333448760e+00    2.810475508e-02
3.162200000e+03    4.914998208e-02    1.333445066e+00    2.813942517e-02
3.162300000e+03    4.921298032e-02    1.333434314e+00    2.817538356e-02
3.162400000e+03    4.924647899e-02    1.333420334e+00    2.819427549e-02
3.162500000e+03    4.927997848e-02    1.333429940e+00    2.821273310e-02
3.162600000e+03    4.935197727e-02    1.333439114e+00    2.825354355e-02
3.162700000e+03    4.942697554e-02    1.333435299e+00    2.829633094e-02
3.162800000e+03    4.950397368e-02    1.333428534e+00    2.834033040e-02
3.162900000e+03    4.957997131e-02    1.333406976e+00    2.838401782e-02
3.163000000e+03    4.961646958e-02    1.333383466e+00    2.840481475e-02
3.163100000e+03    4.965296870e-02    1.333383891e+00    2.842517147e-02
3.163200000e+03    4.972296713e-02    1.333382045e+00    2.846500853e-02
3.163300000e+03    4.978896523e-02    1.333368816e+00    2.850273041e-02
3.163400000e+03    4.985396335e-02    1.333355433e+00    2.853987230e-02
3.163500000e+03    4.991696112e-02    1.333331162e+00    2.857605055e-02
3.163600000e+03    4.994745948e-02    1.333306780e+00    2.859337113e-02
3.163700000e+03    4.997795854e-02    1.333302593e+00    2.861032086e-02
3.163800000e+03    5.003595707e-02    1.333297426e+00    2.864324244e-02
3.163900000e+03    5.009095532e-02    1.333282724e+00    2.867459578e-02
3.164000000e+03    5.014195364e-02    1.333267911e+00    2.870362847e-02
3.164100000e+03    5.018895183e-02    1.333247122e+00    2.873044792e-02
3.164200000e+03    5.021245050e-02    1.333228404e+00    2.874359517e-02
3.164300000e+03    5.023594977e-02    1.333226506e+00    2.875643406e-02
3.164400000e+03    5.028294870e-02    1.333226941e+00    2.878286112e-02
3.164500000e+03    5.033294734e-02    1.333220904e+00    2.881114486e-02
3.164600000e+03    5.038494597e-02    1.333215294e+00    2.884057900e-02
3.164700000e+03    5.043994424e-02    1.333201247e+00    2.887190528e-02
3.164800000e+03    5.046844295e-02    1.333185909e+00    2.888788324e-02
3.164900000e+03    5.049694234e-02    1.333190091e+00    2.890350383e-02
3.165000000e+03    5.055594122e-02    1.333195268e+00    2.893679394e-02
3.165100000e+03    5.061793970e-02    1.333190819e+00    2.897199733e-02
3.165200000e+03    5.068193813e-02    1.333185906e+00    2.900836672e-02
3.165300000e+03    5.074993610e-02    1.333169851e+00    2.904725642e-02
3.165400000e+03    5.078543455e-02    1.333150674e+00    2.906735436e-02
3.165500000e+03    5.082093381e-02    1.333154691e+00    2.908702828e-02
3.165600000e+03    5.089493232e-02    1.333157212e+00    2.912905207e-02
3.165700000e+03    5.096893033e-02    1.333145200e+00    2.917133783e-02
3.165800000e+03    5.104092827e-02    1.333130414e+00    2.921251165e-02
3.165900000e+03    5.110892584e-02    1.333102844e+00    2.925159620e-02
3.166000000e+03    5.114042406e-02    1.333074924e+00    2.926952310e-02
3.166100000e+03    5.117192302e-02    1.333068437e+00    2.928705876e-02
3.166200000e+03    5.123092143e-02    1.333060191e+00    2.932056763e-02
3.166300000e+03    5.128591960e-02    1.333043041e+00    2.935191739e-02
3.166400000e+03    5.133791782e-02    1.333025961e+00    2.938152468e-02
3.166500000e+03    5.138791586e-02    1.333002463e+00    2.941008726e-02
3.166600000e+03    5.141291435e-02    1.332978893e+00    2.942415798e-02
3.166700000e+03    5.143791346e-02    1.332973292e+00    2.943790122e-02
3.166800000e+03    5.148691209e-02    1.332966210e+00    2.946558103e-02
3.166900000e+03    5.153391055e-02    1.332953367e+00    2.949220447e-02
3.167000000e+03    5.158090883e-02    1.332935268e+00    2.951892154e-02
3.167100000e+03    5.160390750e-02    1.332915986e+00    2.953174903e-02
3.167200000e+03    5.162690678e-02    1.332914286e+00    2.954425648e-02
3.167300000e+03    5.167390564e-02    1.332912771e+00    2.957066812e-02
3.167400000e+03    5.172090427e-02    1.332904648e+00    2.959719790e-02
3.167500000e+03    5.176890291e-02    1.332897495e+00    2.962428783e-02
3.167600000e+03    5.181990124e-02    1.332882875e+00    2.965324972e-02
3.167700000e+03    5.184589998e-02    1.332866975e+00    2.966774691e-02
3.167800000e+03    5.187189937e-02    1.332870052e+00    2.968189916e-02
3.167900000e+03    5.192789825e-02    1.332873807e+00    2.971342025e-02
3.168000000e+03    5.198589677e-02    1.332868443e+00    2.974626331e-02
3.168100000e+03    5.204789522e-02    1.332862828e+00    2.978142620e-02
3.168200000e+03    5.211289318e-02    1.332844796e+00    2.981854960e-02
3.168300000e+03    5.214589163e-02    1.332824261e+00    2.983717745e-02
3.168400000e+03    5.217889078e-02    1.332823913e+00    2.985543865e-02
3.168500000e+03    5.224288929e-02    1.332821470e+00    2.989169446e-02
3.168600000e+03    5.230288747e-02    1.332806927e+00    2.992584971e-02
3.168700000e+03    5.235788572e-02    1.332792016e+00    2.995711305e-02
3.168800000e+03    5.240788379e-02    1.332769544e+00    2.998561483e-02
3.168900000e+03    5.243138244e-02    1.332749649e+00    2.999871902e-02
3.169000000e+03    5.245488168e-02    1.332747029e+00    3.001151008e-02
3.169100000e+03    5.250088063e-02    1.332747654e+00    3.003727305e-02
3.169200000e+03    5.255187930e-02    1.332743029e+00    3.006602496e-02
3.169300000e+03    5.260787791e-02    1.332739114e+00    3.009765786e-02
3.169400000e+03    5.267087605e-02    1.332724953e+00    3.013352744e-02
3.169500000e+03    5.270487456e-02    1.332706873e+00    3.015267159e-02
3.169600000e+03    5.273887381e-02    1.332709932e+00    3.017143296e-02
3.169700000e+03    5.280887233e-02    1.332710717e+00    3.021108027e-02
3.169800000e+03    5.287587042e-02    1.332697361e+00    3.024924293e-02
3.169900000e+03    5.293886854e-02    1.332682791e+00    3.028510884e-02
3.170000000e+03    5.299686640e-02    1.332658146e+00    3.031825894e-02
3.170100000e+03    5.302386488e-02    1.332635319e+00    3.033342556e-02
3.170200000e+03    5.305086402e-02    1.332631568e+00    3.034824740e-02
3.170300000e+03    5.310286277e-02    1.332629675e+00    3.037750835e-02
3.170400000e+03    5.315686126e-02    1.332620973e+00    3.040804789e-02
3.170500000e+03    5.321385973e-02    1.332613571e+00    3.044029872e-02
3.170600000e+03    5.327685775e-02    1.332596043e+00    3.047620299e-02
3.170700000e+03    5.330985619e-02    1.332575295e+00    3.049479679e-02
3.170800000e+03    5.334285537e-02    1.332575730e+00    3.051300815e-02
3.170900000e+03    5.340985388e-02    1.332574798e+00    3.055092311e-02
3.171000000e+03    5.347685197e-02    1.332561296e+00    3.058906167e-02
3.171100000e+03    5.354085000e-02    1.332544801e+00    3.062551509e-02
3.171200000e+03    5.359884781e-02    1.332518639e+00    3.065866715e-02
3.171300000e+03    5.362634621e-02    1.332493578e+00    3.067414522e-02
3.171400000e+03    5.365384527e-02    1.332487634e+00    3.068927870e-02
3.171500000e+03    5.370484389e-02    1.332481393e+00    3.071801626e-02
3.171600000e+03    5.375584233e-02    1.332470063e+00    3.074684334e-02
3.171700000e+03    5.380784059e-02    1.332453648e+00    3.077633844e-02
3.171800000e+03    5.383633922e-02    1.332435769e+00    3.079225941e-02
3.171900000e+03    5.386483852e-02    1.332437776e+00    3.080782238e-02
3.172000000e+03    5.392583728e-02    1.332440725e+00    3.084217261e-02
3.172100000e+03    5.399083563e-02    1.332433879e+00    3.087901073e-02
3.172200000e+03    5.406083382e-02    1.332425142e+00    3.091877324e-02
3.172300000e+03    5.413183152e-02    1.332402302e+00    3.095936449e-02
3.172400000e+03    5.416682978e-02    1.332377299e+00    3.097916419e-02
3.172500000e+03    5.420182883e-02    1.332375047e+00    3.099855485e-02
3.172600000e+03    5.427182719e-02    1.332371009e+00    3.103822386e-02
3.172700000e+03    5.433882515e-02    1.332354061e+00    3.107638604e-02
3.172800000e+03    5.440382315e-02    1.332336784e+00    3.111339459e-02
3.172900000e+03    5.446682078e-02    1.332308151e+00    3.114944699e-02
3.173000000e+03    5.449631903e-02    1.332279559e+00    3.116611885e-02
3.173100000e+03    5.452581797e-02    1.332271307e+00    3.118242555e-02
3.173200000e+03    5.458281639e-02    1.332262421e+00    3.121464819e-02
3.173300000e+03    5.463681456e-02    1.332244435e+00    3.124529631e-02
3.173400000e+03    5.468881280e-02    1.332227464e+00    3.127476752e-02
3.173500000e+03    5.473981080e-02    1.332203086e+00    3.130379076e-02
3.173600000e+03    5.476530930e-02    1.332179697e+00    3.131804738e-02
3.173700000e+03    5.479080841e-02    1.332174367e+00    3.133198027e-02
3.173800000e+03    5.484380711e-02    1.332171463e+00    3.136177142e-02
3.173900000e+03    5.490180542e-02    1.332159699e+00    3.139461015e-02
3.174000000e+03    5.496180366e-02    1.332146911e+00    3.142862146e-02
3.174100000e+03    5.502480144e-02    1.332122517e+00    3.146457228e-02
3.174200000e+03    5.505529973e-02    1.332095423e+00    3.148177743e-02
3.174300000e+03    5.508579868e-02    1.332088096e+00    3.149862860e-02
3.174400000e+03    5.514279707e-02    1.332078303e+00    3.153084386e-02
3.174500000e+03    5.519479526e-02    1.332059633e+00    3.156032460e-02
3.174600000e+03    5.524279353e-02    1.332041466e+00    3.158748186e-02
3.174700000e+03    5.528779168e-02    1.332018381e+00    3.161299064e-02
3.174800000e+03    5.531079030e-02    1.331996991e+00    3.162574961e-02
3.174900000e+03    5.533378951e-02    1.331993390e+00    3.163819064e-02
3.175000000e+03    5.538478832e-02    1.331992597e+00    3.166676609e-02
3.175100000e+03    5.544178676e-02    1.331984058e+00    3.169894583e-02
3.175200000e+03    5.550478504e-02    1.331974045e+00    3.173461775e-02
3.175300000e+03    5.557078281e-02    1.331950707e+00    3.177225846e-02
3.175400000e+03    5.560328108e-02    1.331924318e+00    3.179058897e-02
3.175500000e+03    5.563578005e-02    1.331918414e+00    3.180855359e-02
3.175600000e+03    5.569777839e-02    1.331909659e+00    3.184361671e-02
3.175700000e+03    5.575477646e-02    1.331890209e+00    3.187597818e-02
3.175800000e+03    5.580677461e-02    1.331870654e+00    3.190544985e-02
3.175900000e+03    5.585577262e-02    1.331845320e+00    3.193328861e-02
3.176000000e+03    5.588027110e-02    1.331820625e+00    3.194695665e-02
3.176100000e+03    5.590477020e-02    1.331814479e+00    3.196029404e-02
3.176200000e+03    5.595576883e-02    1.331808499e+00    3.198893973e-02
3.176300000e+03    5.600976720e-02    1.331796176e+00    3.201942958e-02
3.176400000e+03    5.606576526e-02    1.331775983e+00    3.205121273e-02
3.176500000e+03    5.609476371e-02    1.331753024e+00    3.206744332e-02
3.176600000e+03    5.612376282e-02    1.331749429e+00    3.208332901e-02
3.176700000e+03    5.618176138e-02    1.331744952e+00    3.211598321e-02
3.176800000e+03    5.623975961e-02    1.331730901e+00    3.214880517e-02
3.176900000e+03    5.629675784e-02    1.331716053e+00    3.218106138e-02
3.177000000e+03    5.635375577e-02    1.331692563e+00    3.221346866e-02
3.177100000e+03    5.638225419e-02    1.331668176e+00    3.222942675e-02
3.177200000e+03    5.641075329e-02    1.331664108e+00    3.224502348e-02
3.177300000e+03    5.647075182e-02    1.331659856e+00    3.227881708e-02
3.177400000e+03    5.653075000e-02    1.331645250e+00    3.231279192e-02
3.177500000e+03    5.659174815e-02    1.331630211e+00    3.234734973e-02
3.177600000e+03    5.665274592e-02    1.331604159e+00    3.238210023e-02
3.177700000e+03    5.668274423e-02    1.331577389e+00    3.239895760e-02
3.177800000e+03    5.671274321e-02    1.331570370e+00    3.241546410e-02
3.177900000e+03    5.677174166e-02    1.331563296e+00    3.244871776e-02
3.178000000e+03    5.683073978e-02    1.331546310e+00    3.248214461e-02
3.178100000e+03    5.688873791e-02    1.331529187e+00    3.251499418e-02
3.178200000e+03    5.694773571e-02    1.331502762e+00    3.254858344e-02
3.178300000e+03    5.697723400e-02    1.331475123e+00    3.256515809e-02
3.178400000e+03    5.700673297e-02    1.331467599e+00    3.258137592e-02
3.178500000e+03    5.706673137e-02    1.331459609e+00    3.261521091e-02
3.178600000e+03    5.712672944e-02    1.331441515e+00    3.264922223e-02
3.178700000e+03    5.718772745e-02    1.331422348e+00    3.268382752e-02
3.178800000e+03    5.724772510e-02    1.331391937e+00    3.271805169e-02
3.178900000e+03    5.727672328e-02    1.331360641e+00    3.273439282e-02
3.179000000e+03    5.730572208e-02    1.331347771e+00    3.275040739e-02
3.179100000e+03    5.735972037e-02    1.331333378e+00    3.278087931e-02
3.179200000e+03    5.741071842e-02    1.331309977e+00    3.280977641e-02
3.179300000e+03    5.745671653e-02    1.331285693e+00    3.283580096e-02
3.179400000e+03    5.749771457e-02    1.331256571e+00    3.285902302e-02
3.179500000e+03    5.751721306e-02    1.331229340e+00    3.286980059e-02
3.179600000e+03    5.753671205e-02    1.331217257e+00    3.288031021e-02
3.179700000e+03    5.757471075e-02    1.331206166e+00    3.290147883e-02
3.179800000e+03    5.761270935e-02    1.331192183e+00    3.292269701e-02
3.179900000e+03    5.765570790e-02    1.331179351e+00    3.294677900e-02
3.180000000e+03    5.770170617e-02    1.331159876e+00    3.297270771e-02
3.180100000e+03    5.772720476e-02    1.331138705e+00    3.298683451e-02
3.180200000e+03    5.775270392e-02    1.331134796e+00    3.300065629e-02
3.180300000e+03    5.780770252e-02    1.331129919e+00    3.303151675e-02
3.180400000e+03    5.786470078e-02    1.331115971e+00    3.306368889e-02
3.180500000e+03    5.792169876e-02    1.331093549e+00    3.309600801e-02
3.180600000e+03    5.795019714e-02    1.331068021e+00    3.311193572e-02
3.180700000e+03    5.797869617e-02    1.331061616e+00    3.312752584e-02
3.180800000e+03    5.803369465e-02    1.331053244e+00    3.315843843e-02
3.180900000e+03    5.808669289e-02    1.331036455e+00    3.318834316e-02
3.181000000e+03    5.813769115e-02    1.331019113e+00    3.321710176e-02
3.181100000e+03    5.818768920e-02    1.330995122e+00    3.324539841e-02
3.181200000e+03    5.821268769e-02    1.330970940e+00    3.325927484e-02
3.181300000e+03    5.823768681e-02    1.330965394e+00    3.327282281e-02
3.181400000e+03    5.829068545e-02    1.330960591e+00    3.330250801e-02
3.181500000e+03    5.834568379e-02    1.330947913e+00    3.333348317e-02
3.181600000e+03    5.840468205e-02    1.330935110e+00    3.336676563e-02
3.181700000e+03    5.846767987e-02    1.330910996e+00    3.340255144e-02
3.181800000e+03    5.849967814e-02    1.330883706e+00    3.342051129e-02
3.181900000e+03    5.853167710e-02    1.330877398e+00    3.343810170e-02
3.182000000e+03    5.859767538e-02    1.330868658e+00    3.347534183e-02
3.182100000e+03    5.866067327e-02    1.330846789e+00    3.351107966e-02
3.182200000e+03    5.871967117e-02    1.330823284e+00    3.354453703e-02
3.182300000e+03    5.877366885e-02    1.330790266e+00    3.357527556e-02
3.182400000e+03    5.879816710e-02    1.330758277e+00    3.358898315e-02
3.182500000e+03    5.882266591e-02    1.330743216e+00    3.360239308e-02
3.182600000e+03    5.886666436e-02    1.330727650e+00    3.362705455e-02
3.182700000e+03    5.890766268e-02    1.330706813e+00    3.365007694e-02
3.182800000e+03    5.894666107e-02    1.330687054e+00    3.367192575e-02
3.182900000e+03    5.898465936e-02    1.330663714e+00    3.369325918e-02
3.183000000e+03    5.900465802e-02    1.330641414e+00    3.370419553e-02
3.183100000e+03    5.902465717e-02    1.330634367e+00    3.371486411e-02
3.183200000e+03    5.906765599e-02    1.330629293e+00    3.373875660e-02
3.183300000e+03    5.911365457e-02    1.330619001e+00    3.376446820e-02
3.183400000e+03    5.916565307e-02    1.330609538e+00    3.379362228e-02
3.183500000e+03    5.922365114e-02    1.330590131e+00    3.382640686e-02
3.183600000e+03    5.925464958e-02    1.330567303e+00    3.384368600e-02
3.183700000e+03    5.928564868e-02    1.330564614e+00    3.386061191e-02
3.183800000e+03    5.935164710e-02    1.330560179e+00    3.389774023e-02
3.183900000e+03    5.941664511e-02    1.330542849e+00    3.393451505e-02
3.184000000e+03    5.948064306e-02    1.330523215e+00    3.397075130e-02
3.184100000e+03    5.953964073e-02    1.330492288e+00    3.400430068e-02
3.184200000e+03    5.956713899e-02    1.330462266e+00    3.401967864e-02
3.184300000e+03    5.959463787e-02    1.330450818e+00    3.403473127e-02
3.184400000e+03    5.964563633e-02    1.330439460e+00    3.406332334e-02
3.184500000e+03    5.969563460e-02    1.330422072e+00    3.409144246e-02
3.184600000e+03    5.974763289e-02    1.330405857e+00    3.412069165e-02
3.184700000e+03    5.980363084e-02    1.330381890e+00    3.415237884e-02
3.184800000e+03    5.983362917e-02    1.330355197e+00    3.416913068e-02
3.184900000e+03    5.986362818e-02    1.330349104e+00    3.418552220e-02
3.185000000e+03    5.992762652e-02    1.330341096e+00    3.422153490e-02
3.185100000e+03    5.999362446e-02    1.330322378e+00    3.425888408e-02
3.185200000e+03    6.005862208e-02    1.330293069e+00    3.429583909e-02
3.185300000e+03    6.009012018e-02    1.330260360e+00    3.431355189e-02
3.185400000e+03    6.012161898e-02    1.330248712e+00    3.433089665e-02
3.185500000e+03    6.018161717e-02    1.330234096e+00    3.436470927e-02
3.185600000e+03    6.023761513e-02    1.330210172e+00    3.439637751e-02
3.185700000e+03    6.029161309e-02    1.330185383e+00    3.442690659e-02
3.185800000e+03    6.034161087e-02    1.330152790e+00    3.445526533e-02
3.185900000e+03    6.036610914e-02    1.330121338e+00    3.446891498e-02
3.186000000e+03    6.039060795e-02    1.330105793e+00    3.448228695e-02
3.186100000e+03    6.043560640e-02    1.330090946e+00    3.450745249e-02
3.186200000e+03    6.048060465e-02    1.330069854e+00    3.453272488e-02
3.186300000e+03    6.052360296e-02    1.330049612e+00    3.455682896e-02
3.186400000e+03    6.056860107e-02    1.330024429e+00    3.458216898e-02
3.186500000e+03    6.059209955e-02    1.329998572e+00    3.459513802e-02
3.186600000e+03    6.061559861e-02    1.329990088e+00    3.460780433e-02
3.186700000e+03    6.066659721e-02    1.329982924e+00    3.463628194e-02
3.186800000e+03    6.072159548e-02    1.329967860e+00    3.466719801e-02
3.186900000e+03    6.078059363e-02    1.329951643e+00    3.470043515e-02
3.187000000e+03    6.084259137e-02    1.329924302e+00    3.473559038e-02
3.187100000e+03    6.087458955e-02    1.329894062e+00    3.475352113e-02
3.187200000e+03    6.090658841e-02    1.329884108e+00    3.477109871e-02
3.187300000e+03    6.097158660e-02    1.329872237e+00    3.480770667e-02
3.187400000e+03    6.103558442e-02    1.329848434e+00    3.484394336e-02
3.187500000e+03    6.109958215e-02    1.329821940e+00    3.488022420e-02
3.187600000e+03    6.115857958e-02    1.329783411e+00    3.491383285e-02
3.187700000e+03    6.118607757e-02    1.329744939e+00    3.492930582e-02
3.187800000e+03    6.121357611e-02    1.329723044e+00    3.494449043e-02
3.187900000e+03    6.126057420e-02    1.329698183e+00    3.497094934e-02
3.188000000e+03    6.129857223e-02    1.329666295e+00    3.499234793e-02
3.188100000e+03    6.132957044e-02    1.329636533e+00    3.500967931e-02
3.188200000e+03    6.135556873e-02    1.329606074e+00    3.502414383e-02
3.188300000e+03    6.136856738e-02    1.329579531e+00    3.503105781e-02
3.188400000e+03    6.138156642e-02    1.329564924e+00    3.503776467e-02
3.188500000e+03    6.141156531e-02    1.329555019e+00    3.505417278e-02
3.188600000e+03    6.144956399e-02    1.329542930e+00    3.507522122e-02
3.188700000e+03    6.149756248e-02    1.329530687e+00    3.510202530e-02
3.188800000e+03    6.155256048e-02    1.329507233e+00    3.513304940e-02
